id,name,url_key,description,image,parent_id
2587,"Sandblast Spares & Accessories",sandblast-spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/200-555-430_2.jpg,218
2589,"Plastic hosetail with quick release coupling",plastic-hosetail-with-quick-release-coupling,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_5_1.jpg,132
2590,"ST72 Spares & Accessories",st72-spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_14.jpg,880
2591,"ST72.1 Spares & Accessories",st72-spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_14_1.jpg,1567
2592,"ST64 Chemical Injector",st64-chemical-injector,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_2_3.jpg,57
2593,"ST160 Chemical or Foam Injectors",st160-chemical-or-foam-injectors,,https://fusion.gspen.co.uk/media/catalog/category/200-160-499_Tab_2.jpg,868
2594,"Sprayers with Pressure tank",sprayers-with-pressure-tank,,https://fusion.gspen.co.uk/media/catalog/category/106-024-500.jpg,58
2595,"Foamers with pressure tank",foamers-with-pressure-tank,,https://fusion.gspen.co.uk/media/catalog/category/106-024-550_1_.jpg,58
2596,"Spares & Accessories",spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/untitled_3_16.jpg,58
2597,"Hand Operated Foamers & Sprayers",hand-operated-foamers-sprayers,,https://fusion.gspen.co.uk/media/catalog/category/Handheld.jpg,58
2598,Reels,reels,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_3_6.jpg,672
2599,"Spares & Accessories",spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/qqqq.png,672
2600,"Vacuum & Self Dry Booms",vacuum-self-dry-booms,,https://fusion.gspen.co.uk/media/catalog/category/108-609-58.jpg,130
2602,"3/8"" Female to 3/8"" Female",3-8-female-to-3-8-female,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-10.jpg,1582
2603,"DN 8, 250 BAR, 120°C",dn-8-250-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-100.jpg,1588
2604,"DN 10, 275 BAR, 120°C",dn-10-275-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-100_1.jpg,1588
2605,"DN 12, 180 BAR, 120°C",dn-12-180-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-100_2.jpg,1588
2606,"DN 8, 250 BAR, 120°C",dn-8-250-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000.jpg,2602
2607,"DN 10, 275 BAR, 120°C",dn-10-275-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_1.jpg,2602
2608,"DN 10, 275 BAR, 120°C",dn-10-275-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_2.jpg,1583
2609,"DN 12, 180 BAR, 120°C",dn-12-180-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_3.jpg,1583
2610,"DN 8, 250 BAR, 120°C",dn-8-250-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-443-1000.jpg,1584
2611,"DN 10, 275 BAR, 120°C",dn-10-275-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-443-1000_1.jpg,1584
2613,"DN 12, 180 BAR, 120°C",dn-12-180-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-463-100.jpg,1585
2614,"DN 8, 250 BAR, 120°C",dn-8-250-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-558-10_1.jpg,1586
2615,"DN 10, 275 BAR, 120°C",dn-10-275-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-558-10_2.jpg,1586
2616,"DN 10, 275 BAR, 120°C",dn-10-275-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-578-10_1.jpg,1587
2617,"DN 12, 180 BAR, 120°C",dn-12-180-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-578-10_2.jpg,1587
2618,"DN 8, 250 BAR, 120°C",dn-8-250-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-113-10_1.jpg,1589
2619,"DN 10, 275 BAR, 120°C",dn-10-275-bar-120-c,,https://fusion.gspen.co.uk/media/catalog/category/354-201-113-10_2.jpg,1589
2623,"Sewer Hoses without Nozzles",sewer-hoses-without-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/420-342-010.jpg,114
2624,"Sewer Hoses with Nozzles",sewer-hoses-with-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/420-312-010_1.jpg,114
2659,"M22 Female Quick Screw Coupling to 1/8"" Male",m22-female-quick-screw-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/420-300-010.jpg,2623
2660,"M22 Female Quick Screw Coupling to 1/4"" Male",m22-female-quick-screw-coupling-to-1-4-male,,https://fusion.gspen.co.uk/media/catalog/category/420-301-010_2.jpg,2623
2661,"M21 Female Quick Screw Coupling to 1/8"" Male",m21-female-quick-screw-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/420-315-0100.jpg,2623
2662,"KEW Spigot Plug Coupling to 1/8"" Male",kew-spigot-plug-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/420-335-010.jpg,2623
2663,"KEW Spigot Plug Coupling to 1/4"" Male",kew-spigot-plug-coupling-to-1-4-male,,https://fusion.gspen.co.uk/media/catalog/category/420-336-010.jpg,2623
2664,"KEW Bayonet Plug Coupling to 1/8"" Male",kew-bayonet-plug-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/420-330-010_1.jpg,2623
2665,"KARCHER Bayonet Plug Coupling to 1/8"" Male",karcher-bayonet-plug-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/420-345-010.jpg,2623
2666,"KARCHER Bayonet Plug Coupling to 1/8"" Male",karcher-bayonet-plug-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/410-045-010.jpg,2623
2667,"M22 Male Coupling to 1/8"" Male",m22-male-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/420-310-010.jpg,2623
2668,"M22 Male Coupling to 1/4"" Male",m22-male-coupling-to-1-4-male,,https://fusion.gspen.co.uk/media/catalog/category/420-311-010.jpg,2623
2669,"1/8"" Male Coupling to 1/8"" Male",1-8-male-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/420-340-010_1.jpg,2623
2670,"1/4"" Male Coupling to 1/4"" Male",1-4-male-coupling-to-1-4-male,,https://fusion.gspen.co.uk/media/catalog/category/420-342-010_1.jpg,2623
2671,"M22 Female Quick Screw Coupling to 1/8"" Male + Nozzle",m22-female-quick-screw-coupling-to-1-8-male-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/420-302-010_1.jpg,2624
2672,"M21 Female Quick Screw Coupling to 1/8"" Male + Nozzle",m21-female-quick-screw-coupling-to-1-8-male-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/420-317-010_4.jpg,2624
2673,"KEW Spigot Plug Coupling to 1/8"" Male + Nozzle",kew-spigot-plug-coupling-to-1-8-male-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/420-337-010_1.jpg,2624
2674,"KEW Bayonet Plug Coupling to 1/8"" Male + Nozzle",kew-bayonet-plug-coupling-to-1-8-male-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/420-332-010_1.jpg,2624
2675,"KARCHER Bayonet Plug Coupling to 1/8"" Male + Nozzle",karcher-bayonet-plug-coupling-to-1-8-male-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/420-347-010.jpg,2624
2676,"KARCHER Bayonet Plug Coupling to 1/8"" Male + Nozzle",karcher-bayonet-plug-coupling-to-1-8-male-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/410-047-008.jpg,2624
2677,"M22 Male Coupling to 1/8"" Male + Nozzle",m22-male-coupling-to-1-8-male-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/420-312-010.jpg,2624
2678,"KEW Spigot Plug Coupling to 1/8"" Male + Rotating Nozzle",kew-spigot-plug-coupling-to-1-8-male-rotating-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/411-038-010.jpg,2624
2680,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-300-010_1.jpg,2659
2681,"up to 300 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-301-010_3.jpg,2660
2682,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-315-0100_1.jpg,2661
2683,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-335-010_1.jpg,2662
2684,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-336-010_1.jpg,2663
2685,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-330-010_2.jpg,2664
2686,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-345-010_1.jpg,2665
2687,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/410-045-010_1.jpg,2666
2688,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-310-010_1.jpg,2667
2689,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-311-010_1.jpg,2668
2690,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-340-010_2.jpg,2669
2691,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-342-010_2.jpg,2670
2692,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-300-010_2.jpg,2659
2693,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-300-321-0-Kopie_1.jpg,2659
2694,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-315-0100_2.jpg,2661
2695,"up to 300 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/411-015-010.jpg,2661
2696,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-335-010_2.jpg,2662
2697,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/411-035-010.jpg,2662
2698,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-330-010_3.jpg,2664
2699,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-330-010_4.jpg,2664
2700,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/410-047-008_1.jpg,2666
2701,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-310-010_2.jpg,2667
2702,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/411-010-010.jpg,2667
2703,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-340-010_3.jpg,2669
2704,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/411-040-010_6.jpg,2669
2705,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-302-010_2.jpg,2671
2706,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-302-010_3.jpg,2671
2707,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-302-010_4.jpg,2671
2708,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-317-010_1.jpg,2672
2709,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-317-010_2.jpg,2672
2710,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-317-010_3.jpg,2672
2711,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-337-010_2.jpg,2673
2712,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-337-010_3.jpg,2673
2713,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/411-037-010.jpg,2673
2714,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-332-010_2.jpg,2674
2715,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-332-010_3.jpg,2674
2716,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-332-010_4.jpg,2674
2717,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-347-010_1.jpg,2675
2718,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/410-047-008_2.jpg,2676
2719,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/410-047-008_3.jpg,2676
2720,"up to 120 BAR",up-to-120-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-312-010_2.jpg,2677
2721,"up to 200 BAR",up-to-200-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-312-010_3.jpg,2677
2722,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/420-312-010_4.jpg,2677
2723,"up to 300 BAR",up-to-300-bar,,https://fusion.gspen.co.uk/media/catalog/category/411-038-010_1.jpg,2678
2724,"up to 500 BAR",up-to-500-bar,,https://fusion.gspen.co.uk/media/catalog/category/424-301-010-9.jpg,2659
2725,"up to 500 BAR",up-to-500-bar,,https://fusion.gspen.co.uk/media/catalog/category/424-301-010-9_1.jpg,2660
2726,"up to 500 BAR",up-to-500-bar,,https://fusion.gspen.co.uk/media/catalog/category/424-344-010-90.jpg,2670
2727,"up to 500 BAR",up-to-500-bar,,https://fusion.gspen.co.uk/media/catalog/category/432-556-080-080_3.jpg,1654
2728,"up to 280 BAR",up-to-280-bar,,https://fusion.gspen.co.uk/media/catalog/category/432-557-100-080_3.jpg,1644
2729,"up to 250 BAR",up-to-250-bar,,https://fusion.gspen.co.uk/media/catalog/category/432-557-100-080_4.jpg,1644
2730,"up to 500 BAR",up-to-500-bar,,https://fusion.gspen.co.uk/media/catalog/category/432-557-100-080_5.jpg,1649
2731,"up to 280 BAR",up-to-280-bar,,https://fusion.gspen.co.uk/media/catalog/category/432-557-100-080_6.jpg,1649
2732,"Foot valves",foot-valves,,https://fusion.gspen.co.uk/media/catalog/category/200-540-550_1.jpg,114
2733,"EasyWash 365+ Foam Lances",easywash-365-foam-lances,,https://fusion.gspen.co.uk/media/catalog/category/202-600-919.jpg,56
2734,"Mosmatic Brushes & Accessories",mosmatic-brushes-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/108-273-02.jpg,666
2735,"Agricultural Cleaning",agricultural-cleaning,,https://fusion.gspen.co.uk/media/catalog/category/Agricultural_cleaning.jpg,23
2736,"easyfarm365+ Guns",easyfarm-365-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-620-655_5.jpg,2735
2737,"easyfarm365+ Lances",easyfarm-365-lances,,https://fusion.gspen.co.uk/media/catalog/category/200-054-507.1.jpg,2735
2738,"Agricultural Surface cleaners",agricultural-surface-cleaners,,https://fusion.gspen.co.uk/media/catalog/category/521-052-900_2-.jpg,2735
2739,"easyfarm365+ Hoses",easyfarm-365-hoses,,https://fusion.gspen.co.uk/media/catalog/category/354-201-463-100_1.jpg,2735
2740,"3/8"" FEMALE TO 3/8"" FEMALE",3-8-female-to-3-8-female,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_4.jpg,2739
2741,"1/2"" FEMALE TO 1/2"" FEMALE",1-2-female-to-1-2-female,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_5.jpg,2739
2742,"3/8"" MALE TO 3/8"" MALE",3-8-male-to-3-8-male,,https://fusion.gspen.co.uk/media/catalog/category/354-201-443-1000_3.jpg,2739
2743,"1/2"" MALE TO 1/2"" MALE",1-2-male-to-1-2-male,,,2739
2744,"3/8"" MALE TO 3/8"" FEMALE",3-8-male-to-3-8-female,,https://fusion.gspen.co.uk/media/catalog/category/354-201-558-10_3.jpg,2739
2745,"1/2"" MALE TO 1/2"" FEMALE",1-2-male-to-1-2-female,,https://fusion.gspen.co.uk/media/catalog/category/354-201-578-10_3.jpg,2739
2746,"M22 QUICK SCREW TO M22 QUICK SCREW",m22-quick-screw-to-m22-quick-screw,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-1000.jpg,2739
2747,"M22 QUICK SCREW TO 11MM SWIVEL",m22-quick-screw-to-11mm-swivel,,https://fusion.gspen.co.uk/media/catalog/category/354-201-113-10_3.jpg,2739
2748,"DN 8",dn-8,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_6.jpg,2740
2749,"DN 10",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_7.jpg,2740
2750,"DN 10",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_8.jpg,2741
2751,"DN 12",dn-12,,https://fusion.gspen.co.uk/media/catalog/category/354-201-543-1000_9.jpg,2741
2752,"DN 8",dn-8,,https://fusion.gspen.co.uk/media/catalog/category/354-201-443-1000_4.jpg,2742
2753,"DN 10",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-443-1000_5.jpg,2742
2754,"DN 10",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-463-100_2.jpg,2743
2755,"DN 12",dn-12,,https://fusion.gspen.co.uk/media/catalog/category/354-201-463-100_3.jpg,2743
2756,"DN 8",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-558-10_4.jpg,2744
2757,"DN 10",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-558-10_5.jpg,2744
2758,"DN 10",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-578-10_4.jpg,2745
2759,"DN 12",dn-12,,https://fusion.gspen.co.uk/media/catalog/category/354-201-578-10_5.jpg,2745
2760,"DN 8",dn-8,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-1000_1.jpg,2746
2761,"DN 10",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-1000_2.jpg,2746
2762,"DN 12",dn-12,,https://fusion.gspen.co.uk/media/catalog/category/354-201-003-1000_3.jpg,2746
2763,"DN 8",dn-8,,https://fusion.gspen.co.uk/media/catalog/category/354-201-113-10_4.jpg,2747
2764,"DN 10",dn-10,,https://fusion.gspen.co.uk/media/catalog/category/354-201-113-10_5.jpg,2747
2785,"MAZZONI Coils",mazzoni-coils,,https://fusion.gspen.co.uk/media/catalog/category/d8737daf922e1b22da0300a70217eef1.jpg,1437
2786,"Short Foam Lance",short-foam-lance,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_15.jpg,56
2787,"KEW STYLE QUICK RELEASE COUPLINGS & PROBES",kew-style-quick-release-couplings-and-probes,,https://fusion.gspen.co.uk/media/catalog/category/51b5d8ad991cf1bfe623a86123765faf.jpg,5
2788,Capacitors,capacitor,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_3_4.jpg,4
2789,Pumps,pumps,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_16.jpg,50
2791,"Pump Heads",pump-heads,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_21.jpg,91
2792,"TEHA Coils",teha-coils,,https://fusion.gspen.co.uk/media/catalog/category/d8737daf922e1b22da0300a70217eef1_1.jpg,1437
2793,Other,other,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_23.jpg,2479
2794,"Easyturn lances with Rotating Grip",easyturn-lances-with-rotating-grip,,https://fusion.gspen.co.uk/media/catalog/category/510-053-102-000.jpg,2341
2796,"Red Braided Hose",red-braided-hose,,https://fusion.gspen.co.uk/media/catalog/category/c1ab90a969865fc3e26dbbeb25cdb0c6.jpg,671
2797,"Gun Extensions",gun-extensions,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_2_5.jpg,572
2798,"Lance Insulation",lance-insulation,,https://fusion.gspen.co.uk/media/catalog/category/200-009-510_2.jpg,572
2799,"Build your own insulation: BLUE",build-your-own-insulation-blue,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_4_2.jpg,572
2800,"Build your own insulation: BLACK",build-your-own-insulation-black,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_17_1.jpg,572
2801,Poles,suttner-poles,,https://fusion.gspen.co.uk/media/catalog/category/525-050.jpg,666
2802,"Lances With Bend",lances-with-bend,,https://fusion.gspen.co.uk/media/catalog/category/513-112_4_2.jpg,2902
2803,"NUTS, PLUGS & CAPS",nuts-plugs-and-caps,,https://fusion.gspen.co.uk/media/catalog/category/untitled_2_22_1_.jpg,6
2804,UDOR,udor,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_24.jpg,48
2805,"Anti-vibration Mounts",anti-vibration-mounts,,https://fusion.gspen.co.uk/media/catalog/category/gs4030vv25_1_1.jpg,4
2806,"ST85 Spares & Accessories ",st85-spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/200-085-400.jpg,134
2807,"Turbo Nozzle Drivers",turbo-nozzle-drivers,,https://fusion.gspen.co.uk/media/catalog/category/Turbo_Nozzle_driver.jpg,24
2808,"ST247 Spigot Plug Coupling to 1/8"" Male",st247-spigot-plug-coupling-to-1-8-male,,https://fusion.gspen.co.uk/media/catalog/category/420-361-010.jpg,2623
2809,"ST247 Spigot Plug Coupling to 1/8"" Male + Nozzle",st247-spigot-plug-coupling-to-1-8-male-nozzle,,https://fusion.gspen.co.uk/media/catalog/category/420-363-010.jpg,2624
2810,"Hydroblade Lances",hydroblade-lances,,https://fusion.gspen.co.uk/media/catalog/category/514-524-700.jpg,2189
2811,"Sand Blast Kits",sand-blast-kits,,https://fusion.gspen.co.uk/media/catalog/category/200-555-405_1_3.jpg,2477
2812,"Sand Blast Kits",sand-blast-kits,,https://fusion.gspen.co.uk/media/catalog/category/00555531-g_1.jpg,55
2814,"Twin Colour Lances Including Easyturn",twin-colour-lances-including-easyturn,,https://fusion.gspen.co.uk/media/catalog/category/510-053-002_trans.jpg,2902
2815,"Intake & Suction Filters",intake-and-suction-filters,,https://fusion.gspen.co.uk/media/catalog/category/200-035-500_1.jpg,8
2816,"Suttner ST250, 250 Bar, 35-l/min, 60°C",suttner-st250-250-bar-35-l-min-60-c,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_2_6.jpg,742
2817,"Suttner Stainless Steel High Pressure Guns",suttner-stainless-steel-high-pressure-guns,,https://fusion.gspen.co.uk/media/catalog/category/202-715-500.jpg,2901
2818,"Stop Nuts",stop-nuts,,https://fusion.gspen.co.uk/media/catalog/category/590-101.jpg,678
2819,"110° Nozzles",110-nozzles,,https://fusion.gspen.co.uk/media/catalog/category/ss_110.jpg,186
2821,O-Rings,o-rings,,https://fusion.gspen.co.uk/media/catalog/category/790-30.jpg,13
2822,"Spares & Accessories",spares-and-accessories,,https://fusion.gspen.co.uk/media/catalog/category/108-369-05_3.jpg,1604
2823,"Lance Holders",lance-holders,,https://fusion.gspen.co.uk/media/catalog/category/untitled_4_2_15.jpg,10
2824,"Sprayers & foamers",sprayers-and-foamers,,https://fusion.gspen.co.uk/media/catalog/category/106-995-586_1.jpg,147
2825,"Brass Ring Kits",brass-ring-kits,,https://fusion.gspen.co.uk/media/catalog/category/171_606_119_1_1.jpg,2479
2826,"Crankshaft Oil Seals",crankshaft-oil-seals,,https://fusion.gspen.co.uk/media/catalog/category/171000743.jpg,2479
2828,"Crankshaft Oil Seals",crankshaft-oil-seals,,https://fusion.gspen.co.uk/media/catalog/category/171000743_1.jpg,49
2829,Unloaders,unloaders,,https://fusion.gspen.co.uk/media/catalog/category/untitled_5_1_28.jpg,99
2830,"Bulk Bags of Karcher O-rings, U-Rings and Seals",bulk-bags-of-karcher-o-rings-u-rings-and-seals,,https://fusion.gspen.co.uk/media/catalog/category/791825100g_7_1_1.jpg,16
2831,"Compact Seals",compact-seals,,https://fusion.gspen.co.uk/media/catalog/category/156_373_0_2.jpg,2830
2832,U-Rings,u-rings,,https://fusion.gspen.co.uk/media/catalog/category/161_265_0_3.jpg,2830
2833,"Sleeve Kits",sleeve-kits,,https://fusion.gspen.co.uk/media/catalog/category/155-892-0.jpg,97
2834,"Oil Seals",oil-seals,,https://fusion.gspen.co.uk/media/catalog/category/1612710_402.jpg,97
2835,"Back up rings",back-up-rings,,https://fusion.gspen.co.uk/media/catalog/category/155-898_4.jpg,97
2836,Other,other,,https://fusion.gspen.co.uk/media/catalog/category/040-001-209.jpg,97
2837,"ROTATING BRUSHES",rotating-brushes,,https://fusion.gspen.co.uk/media/catalog/category/c27fad431529b29ac02250e1844f28ed.jpg,666
2838,"BRUSHES WITH HINGE",brushes-with-hinge,,https://fusion.gspen.co.uk/media/catalog/category/c55a194a7c3d5998007a963f5c18e795.jpg,2837
2839,"BRUSHES WITHOUT HINGE",brushes-without-hinge,,https://fusion.gspen.co.uk/media/catalog/category/1952eb7c7e2463c8026c75ba01482a09.jpg,2837
2840,"BRUSHES WITH HINGE & LANCE",brushes-with-hinge-and-lance,,https://fusion.gspen.co.uk/media/catalog/category/a4ee8ead6b4957220f96dbaf491ff879.jpg,2837
2841,"REPLACEMENT BRUSH HEADS",replacement-brush-heads,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_25.jpg,2837
2842,"Quad Nozzle Sets",quad-nozzle-sets,,https://fusion.gspen.co.uk/media/catalog/category/125-852-045-g2_1.jpg,208
2843,"Low Pressure Gauges",low-pressure-gauges,,https://fusion.gspen.co.uk/media/catalog/category/547-50.jpg,95
2844,"250 BAR ""MINI"" RANGE",250-bar-mini-range,,https://fusion.gspen.co.uk/media/catalog/category/tpqnc.1_3.jpg,47
2845,"Drive Couplings",drive-couplings,,https://fusion.gspen.co.uk/media/catalog/category/Untitled_3_62_.jpg,4
2846,"Food Factory Hoses",food-factory-hoses,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_1.jpg,9
2847,"PUReClean365+ Blue Food Hose, DN12, 18 BAR",pureclean365-blue-food-hose-dn12-18-bar,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_2.jpg,2846
2848,"Galvanator Yellow Food Hose, 350 BAR",galvanator-yellow-food-hose-350-bar,,https://fusion.gspen.co.uk/media/catalog/category/359-100-4100_13.jpg,2846
2849,"Yellow Food Hose, 400 BAR",yellow-food-hose-400-bar,,https://fusion.gspen.co.uk/media/catalog/category/359-100-4100_13_1.jpg,2846
2850,"Greyflex, Grey Food Hose, 275 BAR",greyflex-grey-food-hose-275-bar,,https://fusion.gspen.co.uk/media/catalog/category/352-201-445-1090.jpg,2846
2851,"High Pressure Hoses",high-pressure-hoses,,https://fusion.gspen.co.uk/media/catalog/category/350-156-3100_6_1_44.jpg,9
2852,"FoodJet, Food Hose, 80 BAR",foodjet-food-hose-80-bar,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_3.jpg,2846
2853,"blufood, Blue Food hose, 50 BAR",blufood-blue-food-hose-50-bar,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_4.jpg,2846
2854,"Hygiene Ultra, Blue Food Hose, 40 BAR",hygiene-ultra-blue-food-hose-40-bar,,https://fusion.gspen.co.uk/media/catalog/category/331-156-610_2_5.jpg,2846
2855,"Hygiene Ultra, Red Food Hose, 40 BAR",hygiene-ultra-red-food-hose-40-bar,,https://fusion.gspen.co.uk/media/catalog/category/hur_1.jpg,2846
